order_id,customer_id,order_date,amount,payment_method,channel
5ed36cce-5b0e-44d5-978a-244ea8d1ad45,144894,2025-07-11,14.29,paypal,ios
457cb7bd-bb7c-43de-9607-d60a2fc1eab4,130544,2025-07-11,225.68,card,android
ea1fb41b-44c6-43f9-8a45-fa7c1fe7f333,141911,2025-07-11,436.3,paypal,ios
e24e130c-50c6-4d98-b965-31edd9c17f90,130918,2025-07-11,418.38,cash,store
9f0f4313-813d-4b4d-abf1-31ef5e800051,135951,2025-07-11,435.32,paypal,store
f06506ec-e2e3-47f0-9a7c-3fec253c3d60,111187,2025-07-11,52.33,card,store
8f60d2f2-40f9-474f-9d3f-e71bb3f66663,129608,2025-07-11,47.97,card,web
ac9e18ff-fec4-44a9-a259-9e068e23f1bd,104293,2025-07-11,403.09,applepay,ios
2def100e-fb03-4da3-b5d9-9a764c37d2d4,139327,2025-07-11,401.45,cash,web
f9d0a5ba-5ff4-407c-9162-fa5d8dc2179f,121633,2025-07-11,395.52,applepay,store
2dab8c26-eed6-48e3-b728-7d8d96560a1b,133841,2025-07-11,401.12,card,web
909d42bc-25fd-4a40-88b4-10dcdbe642d3,146212,2025-07-11,202.74,card,android
0698d911-3eaa-408d-a1ed-a7afbe12b8f9,139990,2025-07-11,63.19,applepay,android
43d4c676-7044-4924-8aea-498d5eb3da56,137080,2025-07-11,134.44,applepay,ios
db0325aa-bf6d-4798-b58d-d9555b5d5f67,143990,2025-07-11,319.51,cash,store
8ccd01ae-0f4c-445d-8036-007ee005394a,128763,2025-07-11,211.72,paypal,ios
c622a171-1f85-407e-8110-865c0b441bb2,116370,2025-07-11,144.71,paypal,android
7985050b-1ca8-499c-b238-bcc2c2c454a6,123117,2025-07-11,380.95,card,ios
546a7bcf-a089-4cca-8beb-23ee06860d6e,103493,2025-07-11,31.17,card,android
e6361248-5e21-4e48-8c23-187610898f83,135813,2025-07-11,390.64,card,android
e1d67991-f0c2-4793-adc6-bbd716155988,109421,2025-07-11,190.19,applepay,web
9d34030d-74f2-40a6-949d-648edd512544,142587,2025-07-11,16.78,cash,android
0c43d034-21c2-4021-886e-5ab24d36ae32,139264,2025-07-11,54.34,applepay,ios
ae1a9815-a6a5-4a6b-9b06-36f0d73c2d86,110568,2025-07-11,257.02,applepay,web
3a0ad369-314a-4a52-8fa1-18a9390ccf06,147036,2025-07-11,472.44,cash,ios
d319cd66-5669-4835-b82f-490106aacd77,115610,2025-07-11,361.35,card,android
6db1fd0b-4d81-42d0-ab9f-a9dbc4d91d2b,116182,2025-07-11,346.52,card,store
2896f4d9-54b4-4350-aebc-540b297906df,149413,2025-07-11,378.41,paypal,web
97db0b3f-3481-47cf-8d65-a51f3c056533,105490,2025-07-11,234.05,cash,store
e58188d4-bb37-49e7-b7a8-dc74e0702d85,139528,2025-07-11,263.41,paypal,android
53c9ef1a-13fb-4234-94ac-44e9c5a2d2b5,132822,2025-07-11,311.04,paypal,web
f24d55de-cd4f-4506-aa66-055409cd80b4,107163,2025-07-11,146.8,card,ios
ef4d83eb-3d3b-469c-b596-c93f1bb0b014,142719,2025-07-11,145.74,cash,android
39da0465-5776-4dc0-b970-f5508687b16c,136437,2025-07-11,401.35,cash,android
74c825da-569d-4eb0-b151-362aaf674be8,138721,2025-07-11,327.8,cash,ios
056f9ff3-1bf9-4d0b-8978-4ab6cce70262,100744,2025-07-11,312.49,paypal,store
97d5e6d0-f95e-4b68-adf9-57fc71c1eaf3,118041,2025-07-11,247.2,cash,web
0f2f3f58-7dbb-478c-b398-5c568cdeff00,106690,2025-07-11,145.1,paypal,android
7aa6e093-2056-4f7b-927e-31984f396933,113701,2025-07-11,433.92,paypal,android
2a16190e-df50-4a63-afaa-a282994591bb,147327,2025-07-11,431.42,applepay,store
754a417d-cc5d-4baa-b3ad-f9cba4dfa700,138824,2025-07-11,467.09,cash,store
ce43a83d-b820-42fa-ab98-5536418daf6e,123805,2025-07-11,395.32,cash,web
ee18eeb8-e1e3-4d56-90ad-48560b77d4e5,105971,2025-07-11,480.69,paypal,web
1b5ae551-645a-498f-94a3-455bac77732e,143512,2025-07-11,394.24,applepay,android
5acd9362-8eeb-4944-b7e1-8e791c7b8079,118122,2025-07-11,421.96,card,web
eda4a1ed-fb3b-47e6-bb7b-5a80bec2f967,123278,2025-07-11,431.51,cash,web
15deabce-d24d-493d-8ce4-362251b5af9c,149754,2025-07-11,293.5,card,android
a91b654b-7caa-46f1-b72c-612703dc9f6f,126618,2025-07-11,226.57,paypal,store
ff03e60e-a709-4ba0-a601-4deb970ad6ce,149392,2025-07-11,364.18,paypal,ios
a9644fce-c2bf-4000-b6e7-d6219031ce20,136497,2025-07-11,299.92,cash,store
9b0007a9-7a5b-48da-82d7-afc0d7fc9235,111085,2025-07-11,160.73,cash,android
bc6a6e7c-06d0-434f-8155-7ce22682096f,133073,2025-07-11,236.59,cash,android
25d1d6ea-c37c-4f2a-9e73-bc090518aa0b,147119,2025-07-11,330.6,applepay,web
7a893427-b2e0-4853-aab3-8e013134a685,119132,2025-07-11,454.83,cash,web
f4deb275-6253-463e-8c17-d6d422f3fa93,101755,2025-07-11,141.25,paypal,ios
1cd4ecf2-b677-4b92-8fe7-baf8d19a1bbe,137758,2025-07-11,225.05,applepay,ios
4807570f-3c89-4c59-9aef-6463c914bc16,114360,2025-07-11,357.62,applepay,android
77ad5733-acea-49d8-bbe5-15ca891e97a5,141516,2025-07-11,386.65,cash,store
af725eac-4bc7-4cbc-b406-457fa6b1b28b,123841,2025-07-11,77.48,cash,android
ace78152-7c8f-48a8-8c44-167a5ceee97c,112964,2025-07-11,145.97,cash,ios
40f071cd-c86f-46a8-8d2e-fb4fe98a4bc2,123884,2025-07-11,135.72,applepay,web
805ce4d2-0685-44a1-89da-64a382690349,144428,2025-07-11,170.25,applepay,ios
fcae7015-f5a0-4a10-a23c-ac4c05be755e,142639,2025-07-11,345.66,applepay,web
422002b2-0607-4bfe-9a88-5f421a084bfa,134649,2025-07-11,353.36,paypal,web
4f6e1249-63d7-4776-bfbd-9812ae1d48ae,123630,2025-07-11,351.66,paypal,ios
b130c928-e4d3-4e76-a4fb-9919bf8c26f9,138090,2025-07-11,162.91,card,web
df7ae071-48f8-4a2f-a8ac-8968f22e6b1e,130958,2025-07-11,258.8,paypal,web
b5b0699f-4c7a-484a-8834-9fa7dd51055e,137112,2025-07-11,129.73,cash,ios
76b52c2e-32f3-41af-a7c7-d31cc56551ed,128445,2025-07-11,40.86,paypal,ios
0b011e84-5299-4b7e-8591-068a3a52b996,125121,2025-07-11,106.45,card,store
e82c511e-26d5-451c-a170-08875d74431b,122203,2025-07-11,333.44,applepay,ios
6c1fbe1a-914a-4149-a94e-fdd5b7c77050,106505,2025-07-11,312.87,card,web
b69c01a9-3924-489d-98ed-507f0141dd99,112977,2025-07-11,356.74,applepay,android
cf43106b-c98e-49ec-a4d6-e52feaf49512,109198,2025-07-11,392.21,applepay,web
1ce5cdd7-f244-46df-b42b-80d665bb1271,135027,2025-07-11,460.54,cash,ios
57ea3c75-a356-47eb-aeac-a9b5996b1ca8,108339,2025-07-11,344.33,paypal,store
3c346a28-27a8-46c6-b720-c08d13ad0336,118500,2025-07-11,47.43,applepay,store
b6f04db2-b4e5-4e03-afd4-6109db92a2a6,113089,2025-07-11,107.29,paypal,store
9d205381-867a-4294-b580-53849c960556,122881,2025-07-11,377.83,paypal,android
9002392e-5902-4a0a-b843-9df49b1af74a,130214,2025-07-11,191.23,paypal,web
db223865-00d7-43b1-a9f1-fb6616d3e87d,144085,2025-07-11,420.31,card,android
c00e46ae-52de-4010-9faf-2b2adaf1e524,140583,2025-07-11,292.3,paypal,android
9b55c86d-8e80-4079-abbb-d4bb00331535,128905,2025-07-11,236.7,cash,store
66e59916-a84e-4af9-9238-0981927989a8,106160,2025-07-11,318.78,cash,android
d819ac46-2118-4e38-b3d5-d2ab21fbffbe,131080,2025-07-11,456.19,cash,store
6d37bbb1-b6b2-4c12-b95a-b48ad89b7f4a,138042,2025-07-11,461.65,cash,ios
a28e133e-e522-4d91-a98b-d606fecb8ad3,137252,2025-07-11,192.43,card,android
5251d5bb-0172-437b-8b76-500ac6aa737e,105208,2025-07-11,74.91,paypal,store
1b31021f-c61a-43c7-81d0-4548a41136d3,148384,2025-07-11,199.79,card,web
f64abf0b-bf21-4cc2-87bf-38808d17c103,105521,2025-07-11,333.84,cash,store
0b2439d4-ef60-4110-83ca-fb06b087f69d,108419,2025-07-11,347.71,applepay,ios
7cfa4dfb-d71e-4436-a9c2-c0f8743db79c,145861,2025-07-11,97.51,cash,ios
ed7ac11d-c621-4669-8c35-4ce8e9504ab9,129253,2025-07-11,399.22,paypal,android
63c30245-a6ae-4c7e-abf1-e9df073ddbb5,142653,2025-07-11,182.78,card,web
c50ece7c-876d-45c3-8ebb-3a6202ee593c,125784,2025-07-11,361.12,cash,store
9d7b6d98-fb21-45fe-8e1e-826ceb54cfb5,100226,2025-07-11,335.71,cash,web
d1e1cabc-ee5c-4947-9dd5-ada59d6d68cf,105259,2025-07-11,161.41,card,android
8836ce6a-1849-450f-acf3-3ad153aa9460,113871,2025-07-11,432.78,card,store
1afa1a7d-216f-456e-8eee-3d253549545d,129561,2025-07-11,134.42,cash,android
d2a4b3bc-6b08-4b9d-aacd-44646f83cb26,106904,2025-07-11,9.71,cash,ios
6521ff2f-633c-46c3-9632-c7e4dfc65447,100078,2025-07-11,492.77,card,web
15c2200a-41ff-49bf-8a3a-ba00dc132a80,102465,2025-07-11,417.97,applepay,ios
5cee8781-75ba-43a2-afea-940eba2e82a7,120884,2025-07-11,117.39,card,web
f1246ed8-cb8a-472e-924a-aa918a76854c,108012,2025-07-11,496.5,applepay,web
93f58535-c31f-45ac-8695-b5a317349b23,109905,2025-07-11,102.3,paypal,android
18aceb35-b879-4c04-943e-aa971b988889,149054,2025-07-11,275.21,cash,ios
ffeffa70-c1f1-4d3a-81d7-a5b4410deec0,123621,2025-07-11,116.29,applepay,web
64d8facf-2468-4eda-b4f0-452bd8dc4f28,127711,2025-07-11,337.57,cash,store
e9061e96-a6b3-4340-bdf5-7715678e3fcf,135080,2025-07-11,438.42,paypal,store
bc281016-b2bb-42f9-8920-8c20899295c8,104436,2025-07-11,196.14,paypal,web
968c0cb8-50c5-4685-a559-0722add069f8,132595,2025-07-11,432.08,cash,android
915c0d0a-7ec1-45ad-83bd-1fcc5deab8b8,111901,2025-07-11,362.62,cash,android
0f9109cb-1a55-4e09-a701-c3a7898dd484,121564,2025-07-11,10.45,paypal,store
800d2a02-07b2-4d90-b348-32ce0ee41480,124587,2025-07-11,265.54,cash,web
7cdd1bef-9b43-4a49-9cb5-e8d88e528eff,112623,2025-07-11,27.41,cash,web
c4354732-2f4e-4a57-beb2-0d34aa875072,142338,2025-07-11,87.3,paypal,android
b3b32883-fdd3-4b86-9eef-c82859427a0a,130237,2025-07-11,321.58,cash,android
1872c9ae-833c-4b2d-b810-0fcea3c4729e,115123,2025-07-11,385.53,paypal,web
9256efd7-9399-44ce-bb1a-2005acae7a1e,145809,2025-07-11,45.47,paypal,store
fbacb77f-9ce8-44c8-92be-fd1489ddb64c,106977,2025-07-11,252.94,cash,ios
7e457123-f600-474f-9d86-8e345db2d9c2,128597,2025-07-11,159.21,cash,web
579d6bfc-e871-4ee1-8311-e18eb15fbe49,127667,2025-07-11,332.63,paypal,store
a5512aec-3367-415b-acd1-68b1795bda73,132172,2025-07-11,318.79,cash,ios
2518547d-fbd1-447c-b109-1db6b1aeb450,149413,2025-07-11,213.45,card,android
c4bdb66b-3c92-4420-90ff-cd547e55c8b8,145568,2025-07-11,148.9,applepay,android
2f2f5ba1-fac4-4fbc-a256-1874aff58c3f,119317,2025-07-11,276.47,applepay,web
5083cee6-20cc-4017-8cc7-2d457d438303,102988,2025-07-11,313.08,card,web
7109317a-335c-4b77-9f6e-47ce2208a287,146195,2025-07-11,44.66,applepay,web
36fd13a7-8a98-4a8d-82fd-b3a3948d0ff0,128712,2025-07-11,383.42,card,web
81ac9c6d-3383-4fc5-9d9a-fb35e0501fb2,123250,2025-07-11,452.7,paypal,ios
a007b209-0d5b-474a-9e8a-455908880f53,148286,2025-07-11,308.29,card,ios
45d6d63b-4b62-4284-913b-0b8bd1b2cf34,105544,2025-07-11,206.9,paypal,web
0bc79961-e703-4e34-8563-1fc1cc579990,103479,2025-07-11,316.48,applepay,store
67da3785-17ef-4fc2-bcd1-c9f47565d6c2,140189,2025-07-11,196.36,cash,web
4690a06c-64e0-43dc-b0a7-882761d6d34f,146374,2025-07-11,277.53,card,store
1f7dabfc-e676-4eda-a8c8-f248c6c91fd2,101583,2025-07-11,38.31,cash,store
b75c54f7-21a2-493f-9045-1d61c32e7865,104266,2025-07-11,205.28,card,store
0a901c5e-f54c-45c4-b037-c0b3d6619a93,109751,2025-07-11,220.0,applepay,store
2e64e839-a3cb-4a91-aa9a-1532e743b51a,104169,2025-07-11,314.22,cash,web
e835f89b-208d-485a-a21c-47581dbf1457,100647,2025-07-11,56.85,card,store
76412371-25ca-4451-b31c-2d2a82273558,136571,2025-07-11,228.8,paypal,ios
bafa6854-f248-4533-874f-ad87e8a5461f,146215,2025-07-11,110.39,paypal,store
492b2662-1d74-4a75-884d-70a2560e235f,111802,2025-07-11,486.55,applepay,ios
d595a635-afdf-41b1-8e39-7ee02b928725,109755,2025-07-11,220.9,card,web
67a3e70d-75b0-4054-a546-f24c31fdc407,121699,2025-07-11,247.04,cash,store
d73e688c-8e24-4734-9e0d-d67ee569d38a,102732,2025-07-11,425.86,cash,android
6905d41b-1c90-4d09-ab73-c9695cfb9b50,100269,2025-07-11,384.62,paypal,store
8d7fc02c-33ac-4abe-8602-be47a9fc1b22,106223,2025-07-11,38.62,applepay,ios
7ac2fef3-3e7d-4937-98f5-75292c7e5d3b,139381,2025-07-11,169.71,cash,store
24ac781d-1d0e-46cb-9a52-6065f0c20f74,110695,2025-07-11,116.85,cash,ios
323e4582-285b-42a4-b3e4-beed2df3c92f,115578,2025-07-11,415.28,applepay,ios
aefe3f97-d6d9-408a-8319-02b48096b1a2,101128,2025-07-11,292.92,paypal,web
9ac51ff6-6aa3-44c9-ba07-ac8e02a2870c,149139,2025-07-11,137.18,paypal,store
663e13d8-bc19-455f-bb6c-f5b2c57a9c12,119589,2025-07-11,78.91,card,ios
05a7fd91-3e79-4edb-a9a0-ddeedfc9ec46,141764,2025-07-11,464.63,cash,android
2239e562-b52a-4389-9c86-84056996d827,139406,2025-07-11,304.63,paypal,store
e5b67206-1809-4b11-862a-cd3ca58e4674,105981,2025-07-11,370.86,card,android
89e0dbd9-d1a1-4cb3-b3fb-ae763efa3209,103073,2025-07-11,431.09,cash,store
f04bd8d2-a9c7-42f2-9ed3-f493e0313411,112592,2025-07-11,240.38,paypal,ios
d38ef499-ca07-4510-992b-0923440d8173,146950,2025-07-11,407.07,paypal,android
bd6ccf3d-7845-4f57-a0b6-2b1167ff3c75,112311,2025-07-11,105.01,cash,android
d7d2dc99-cd33-431f-b099-c3bf27f17f33,114044,2025-07-11,326.59,applepay,android
18794d27-f68b-4001-91b4-a80debdead90,144406,2025-07-11,86.13,card,android
619ebf71-85ad-438a-ac6d-3b63850d5d9a,115009,2025-07-11,74.84,card,ios
47e1a365-2c77-4bda-9208-43c628879967,138645,2025-07-11,408.43,card,android
07ed85ff-6b4d-4be2-bbb1-9d86d842eeaf,114284,2025-07-11,314.69,cash,web
80140d08-6fd5-4cf2-9613-f54b49715228,107481,2025-07-11,401.98,applepay,android
a65c4e7f-ea73-4f84-8273-ab23c80ee971,137198,2025-07-11,484.16,card,android
964e41ce-4c97-4a2e-9eaf-f853233d792a,128592,2025-07-11,263.21,card,web
54f74eda-c7ab-4ae9-a1a4-0b6e3c372ecb,147824,2025-07-11,422.72,card,android
31ab3b2a-6e25-4e37-a9f9-d067dc518b57,116561,2025-07-11,149.63,card,store
4f46b109-f4b0-47c0-99bd-7620f095a229,141523,2025-07-11,423.59,card,android
d3fb213e-3709-4a8f-9ae5-0505adcf8af1,108706,2025-07-11,23.21,applepay,store
5e3db55b-768d-4e4b-914c-e9b7361f458d,149623,2025-07-11,282.91,paypal,ios
1b4e9119-b711-4c5f-a0b5-c231c965ecd0,133543,2025-07-11,355.93,applepay,android
586d1c2a-deb0-4711-9032-c454b97db355,124232,2025-07-11,437.74,card,ios
8e4cdb93-43f4-4a82-8068-0c158bfe9521,103059,2025-07-11,322.01,applepay,ios
f293afad-f7c3-4316-8cc2-4f7ba8567dfe,124773,2025-07-11,451.3,card,store
5f16d9a5-a10f-41da-b847-f1c61c0b0b60,105937,2025-07-11,488.15,card,web
739095c7-f73e-4e78-b403-68e494eb946a,143499,2025-07-11,354.11,paypal,ios
c4a22753-1d81-4c74-b14c-f7c41066ba25,103793,2025-07-11,426.64,cash,android
e683179e-c730-4d0e-8a42-6a6e3c5f1464,127017,2025-07-11,199.04,cash,android
027429cf-3357-42f8-8114-07924b4955f3,149527,2025-07-11,256.48,paypal,android
ba4557c6-9d35-4a46-9859-7203b9ca4968,124258,2025-07-11,369.71,applepay,web
623c9a69-6dca-456a-a808-251291b8ba03,119336,2025-07-11,161.29,card,ios
03d0904c-420c-4c64-99ca-7fa0a3329557,126514,2025-07-11,481.73,cash,web
60932979-0f7e-4249-a18f-656958276c6a,131052,2025-07-11,262.97,cash,store
09539541-8fad-4f68-baa2-dc4d7ed9b573,105761,2025-07-11,108.9,paypal,web
cc7f674b-046d-48c6-bf23-d108fcc348c1,108681,2025-07-11,206.54,card,web
20fed5d8-b55a-4828-b0c7-4b651406296c,116604,2025-07-11,274.99,applepay,store
a1097814-3156-4789-925a-60b57ea8270c,106281,2025-07-11,375.57,paypal,ios
48f5cbf5-9d05-4653-98d9-5847e4c0347f,111448,2025-07-11,418.07,cash,ios
25a493b2-6d4c-4985-914b-312e7bf7863e,142784,2025-07-11,349.55,cash,web
690989ce-143e-4cc4-bea1-fff81602e3e1,127981,2025-07-11,477.86,paypal,web
3a804470-c7ba-4a14-82ac-f4973f4e1cd5,126984,2025-07-11,382.85,card,web
12c5ad97-0f15-42f0-9463-2bb7ebaf3da7,148169,2025-07-11,419.41,cash,web
d7107bd9-aeb3-4ef1-9490-39b9f8693f45,125015,2025-07-11,39.95,card,android
48800d36-15ca-492b-a8b5-395f5dc10a91,133913,2025-07-11,34.92,applepay,web
f7bb62d5-b3ad-4c23-96f5-0c8cd3f9ed1f,116787,2025-07-11,238.46,card,store
2e4262da-7950-4665-b0d8-f58e635bf5ba,149623,2025-07-11,239.86,card,android
9991cb3c-5d01-4f1b-9978-8135be183b1a,111001,2025-07-11,419.28,cash,store
4003891b-587a-432f-bdbe-a207fbb8dd6b,119564,2025-07-11,205.93,applepay,web
844426f3-11ff-485b-ac0a-629a01729a38,104144,2025-07-11,484.76,card,android
3410cddb-0f66-4e2a-9ee8-7f86d68afec9,135464,2025-07-11,32.46,paypal,android
54aaa1c8-41ac-4a6b-a829-e9e41e3e8c9a,136644,2025-07-11,327.01,paypal,android
b4774cc5-5f10-4464-b7b6-e5bd26fa77d9,101514,2025-07-11,265.62,paypal,android
da64cee8-284d-4d16-83a2-67e0b2db1834,103587,2025-07-11,388.78,applepay,android
a626406b-2fd7-4702-a15c-2b11825ca408,144551,2025-07-11,427.04,paypal,store
4aad1f11-9624-4289-a0ff-129d108622b0,136980,2025-07-11,230.73,applepay,store
cd25963a-440f-4d61-9459-fc8f0c3999d0,108237,2025-07-11,351.97,paypal,web
4b9b3745-f09a-4b52-9896-ee633d53cd76,105278,2025-07-11,84.82,cash,store
98512101-6fea-4291-99d4-10ee201ada42,111341,2025-07-11,132.16,cash,web
b6990f4e-e9f3-4360-8759-2a21c33d4747,104483,2025-07-11,433.94,card,web
3b09e97a-c2da-44f8-be91-b421b53d24bd,101467,2025-07-11,222.74,cash,web
ff22a998-921a-4236-ab0e-fc2a5b953cc6,109616,2025-07-11,19.32,paypal,store
f64352c7-ac1a-4f82-90bd-8ad37076a720,137282,2025-07-11,25.15,card,ios
10e6ef8e-6398-41a8-8272-55bece08c7c2,140828,2025-07-11,291.38,paypal,web
8c3dd882-0c2c-4c50-b6f0-199feeecac3e,121083,2025-07-11,51.44,paypal,ios
1f83b59a-fab1-4535-9eb6-f033a0d5cd7f,102713,2025-07-11,175.78,applepay,web
ef19cbe0-a3ad-47c1-9616-c7c8e865bb99,121086,2025-07-11,173.55,cash,ios
b457aa7f-5f2b-4bdb-ae65-b92106524668,117609,2025-07-11,447.74,card,store
557bcf07-db2c-4f8a-9e20-b6d8251fd09c,119567,2025-07-11,220.92,cash,web
89e60812-f0e2-4f9d-b05b-287877eeee33,113819,2025-07-11,33.96,card,web
f288e58a-de04-45cf-9033-41502d9dfec9,124756,2025-07-11,78.24,card,ios
43713418-e200-48a7-8ec3-9ca37a2b0de8,124741,2025-07-11,359.15,applepay,store
ee0eef47-dd7b-41c5-8896-ee10e6bfd65c,132387,2025-07-11,199.54,cash,android
03ac87cd-3746-4ce6-a3d5-9c3eadfe2249,113127,2025-07-11,236.63,applepay,web
64422bc0-5fa7-47ba-90ca-8ece7e0a5a78,148494,2025-07-11,132.17,paypal,android
2afb9130-106e-4a69-92f3-790cf0272150,101282,2025-07-11,268.33,applepay,store
a5da5aa7-4e44-454f-861b-82b8f4fc5da5,135696,2025-07-11,414.83,paypal,web
424fb0b3-ddd4-4f44-ac65-a76a3220f4e9,147251,2025-07-11,266.15,applepay,ios
0167d6e6-d965-489f-a668-770970796ca9,142813,2025-07-11,163.04,applepay,web
f3572e30-ee6a-4243-983b-bfdc0b2aa2d3,113392,2025-07-11,88.68,cash,store
3baca30b-7e08-4f01-83e4-476255443d21,116090,2025-07-11,420.66,cash,android
51deded8-e9b0-4acf-91ba-c6aee3de0dda,146028,2025-07-11,446.83,applepay,web
1cf8af88-e9f1-4f16-886a-6bb400753b6a,107309,2025-07-11,9.15,card,ios
84bad214-9007-4ccb-baab-9b16b9885c90,118208,2025-07-11,326.95,paypal,store
36c9e348-f845-497e-ab02-abf32cf098d9,102130,2025-07-11,54.52,applepay,android
f2776041-8e4a-4b71-b735-9a95c5335f4f,146714,2025-07-11,236.29,paypal,android
3a393b7f-cb8e-4862-85bd-fb5144f64d64,115376,2025-07-11,308.97,card,web
4e4b4af1-2a47-4ed9-b08d-876f21bfbd31,122631,2025-07-11,91.08,applepay,web
10cb927a-301e-4870-9bce-fd6494a47e1b,109368,2025-07-11,99.19,cash,ios
0b1e7e41-d4cf-450b-b741-d19535daf9ac,128148,2025-07-11,172.39,paypal,store
a5c341c5-9f25-4aff-b9e1-d85d0b063fe9,139982,2025-07-11,480.66,applepay,android
dac7fda5-97f0-4717-82ff-6dd0ac1b476c,113263,2025-07-11,46.09,applepay,store
3f52dad4-fcec-42fa-842d-402788945f80,110254,2025-07-11,288.41,paypal,store
62d84f78-14e5-47a4-bc69-4bb3ace99a1d,120565,2025-07-11,367.86,applepay,web
42a9be15-b32d-4998-8eac-ceb098768d38,109126,2025-07-11,298.56,paypal,store
7f5a72de-af33-4294-9175-f001e760ea01,115010,2025-07-11,174.4,card,android
e3fc7486-7d20-45d1-8c07-f9e59a31f110,141914,2025-07-11,9.33,cash,store
a9767861-f758-4b62-ba1b-ef74858478db,110553,2025-07-11,74.69,applepay,android
2925e375-bc40-48c8-b500-670f1f5daa6f,108854,2025-07-11,433.29,applepay,ios
96cee9b4-82b2-462a-acdf-f4cda2a2b8f3,134110,2025-07-11,305.98,card,web
7002f628-cf6c-49b6-941d-8082c3517f2f,126488,2025-07-11,264.61,paypal,store
b0116046-e260-4348-ab25-0f1688befb30,110752,2025-07-11,87.76,applepay,web
e95e3188-0a68-47ce-bb0d-a16205300980,138182,2025-07-11,176.16,paypal,web
476716b2-781e-407e-84f1-999d59c88e33,142779,2025-07-11,358.31,paypal,store
8dacbe39-2a56-4ea3-9918-0df08a34e6cb,118915,2025-07-11,117.72,cash,android
8443ae60-1360-4176-9abf-24d2b1a671fd,127180,2025-07-11,166.27,paypal,store
e1724bd9-f5d1-4b71-9f78-819cf07c6597,110043,2025-07-11,295.36,cash,web
2d261c27-7687-4d31-b4d9-de8137c15b17,147926,2025-07-11,407.73,paypal,web
94cfbb99-c911-463b-b55b-18abdfc30f7b,127365,2025-07-11,28.91,cash,ios
f3fbc6f0-15d8-47bc-9619-c60c2e1d3a83,139428,2025-07-11,48.24,applepay,ios
89f684f4-f97f-4399-a084-e77c02aa69f4,105825,2025-07-11,43.78,paypal,ios
32a2cfc4-395f-40cc-aec5-6ca8440ab3d2,114524,2025-07-11,315.15,card,ios
036f424b-8959-482c-bd69-bba7bf8b1480,125353,2025-07-11,45.99,cash,android
cdae663a-7b35-4d5d-8e23-884f224ced42,144188,2025-07-11,246.09,card,android
ab5c7954-5a30-4f2f-8681-77201b0bdf86,109781,2025-07-11,375.94,cash,store
66d8e33a-43fe-441d-86d6-03ee556438ad,107381,2025-07-11,323.31,cash,android
06452679-5f87-4093-90c7-0c3dfbdd8122,112536,2025-07-11,221.52,cash,ios
abe58d4b-054f-4cad-bfd3-56e1bf96f283,126561,2025-07-11,341.44,card,store
88f60092-648f-40c3-8695-3c8226595e30,129461,2025-07-11,326.21,applepay,ios
0a1e6d92-a36f-4274-9c3f-ba6772c8c060,109095,2025-07-11,130.85,cash,web
261f9829-ff7a-4b77-ba38-eb09991eaed7,106758,2025-07-11,268.35,card,android
96db28f4-96d0-4efa-8f1e-da8a3ce27c9d,102045,2025-07-11,281.65,paypal,ios
1363ee77-1845-4f84-ae91-5c0ff0c138ea,107195,2025-07-11,93.05,card,store
74b0b4f8-d832-447a-bb4e-1c7af16a53c2,118243,2025-07-11,345.01,card,web
f0647710-dc22-4b05-8de1-b4d8a275de71,103207,2025-07-11,103.14,applepay,android
fa4cc83d-52ac-419b-892f-e2e8dc04a77b,129291,2025-07-11,152.44,card,store
dbb1b8d2-2c61-4e5d-9b32-626c98572873,138504,2025-07-11,368.0,card,web
c2ff3005-a756-4807-a645-d30e473b8f6c,129597,2025-07-11,403.56,cash,android
bff6c8d6-3eea-4033-a7b7-6ece22430d70,129524,2025-07-11,242.33,applepay,store
7ae93bc1-54d1-45c4-9300-a0b5f37c46cb,134657,2025-07-11,495.31,cash,store
e9d086a4-4bb3-425e-b7ce-0f7c73fc6107,131117,2025-07-11,460.1,applepay,android
71b0def6-998c-455b-bf19-aa907bcad73f,140058,2025-07-11,403.36,applepay,web
54f04cb4-8856-4e0b-b5c1-c3154531f431,130939,2025-07-11,61.77,card,ios
3b010ce5-e310-4b1c-8aad-8bc319ff0727,136105,2025-07-11,413.67,card,ios
86c46aef-1871-422f-bd10-befe29bb725a,130466,2025-07-11,158.71,applepay,store
b578d993-c523-4a0a-89bc-631275487dd7,129676,2025-07-11,186.26,card,web
93596e6d-5475-4dc2-9b9f-2747d50855e9,104345,2025-07-11,361.82,cash,store
bc76ee93-ee84-48ff-b95c-90c488d72e4b,148661,2025-07-11,412.38,paypal,store
4a74e645-814c-4704-9ca5-f90d9fc38f34,141041,2025-07-11,143.8,card,android
832919eb-8dba-438e-ade0-f79d94d11e15,115831,2025-07-11,275.99,card,web
940cda04-7a62-4352-89a6-13cc42e75f93,136916,2025-07-11,392.42,cash,web
80709168-242a-4502-b40e-975ca25fbf82,129515,2025-07-11,87.91,applepay,store
7447b393-e550-4397-9d1a-1f2451eef2b8,148922,2025-07-11,85.49,paypal,ios
4cb969dc-7fd9-4cd1-88a2-1bd9dc3fc74c,136492,2025-07-11,388.33,card,android
3539c27e-70e8-45da-a072-237c9aba11e0,135550,2025-07-11,137.42,cash,ios
9a79771c-a76c-41d9-8567-8f5e5d5b9929,107214,2025-07-11,469.09,paypal,ios
